X,Y,area real,Soccer,Basketball,Tennis,Ruins,ArtInstall,NGO,Government,Diplomatic,Coworking,Company,ArtGallery,Restaurant,Hotel,Cafe,Worship,Museum,Theatre,Hospital,University,School,clusterID
3954249,4013182,12750,0,0,0,0,0,0,2,0,0,0,0,13,1,7,2,0,0,1,1,0,0
3954778,4013307,6630,3,1,1,0,0,0,1,0,0,1,0,7,1,2,4,0,0,0,1,0,1
3954830,4013280,5379,3,1,1,0,0,0,1,0,0,1,0,5,1,0,4,0,0,0,1,0,1
3954039,4013260,6588,0,0,0,0,0,0,2,0,0,0,0,14,1,10,1,0,0,1,1,0,0
3954025,4013265,9405,0,0,0,0,0,0,2,0,0,0,0,15,1,10,1,0,0,1,1,0,0
3954022,4013278,10856,0,0,0,0,0,0,2,0,0,0,0,17,1,10,1,0,0,1,1,0,0
3954425,4013230,11500,0,0,0,0,0,0,3,0,0,0,0,14,1,3,2,0,0,0,1,0,0
3954424,4013212,6278,0,0,0,0,0,0,3,0,0,0,0,12,1,3,2,0,0,0,1,0,6
3954832,4013384,6232,4,1,1,0,0,0,2,0,0,1,0,8,1,3,4,0,0,0,1,0,1
3954755,4013351,8556,3,1,1,0,0,0,2,0,0,1,0,10,1,5,4,0,0,0,1,0,5
3954320,4013325,10304,0,0,0,0,0,0,4,0,0,0,0,17,1,10,3,0,0,1,1,0,0
3954356,4013369,16750,0,0,0,0,0,0,4,0,0,0,0,21,1,9,3,0,0,0,1,0,0
3954108,4013391,15048,0,0,0,0,0,0,2,0,0,0,0,24,1,14,2,0,0,1,1,0,0
3954749,4013403,8820,3,1,1,0,0,0,3,0,0,1,0,10,1,7,4,0,0,0,1,0,5
3954193,4013380,15246,0,0,0,0,0,0,3,0,0,0,0,27,1,12,2,0,0,1,1,0,0
3954363,4013422,9030,0,0,0,0,0,0,4,0,0,0,0,23,1,9,4,0,0,0,1,0,0
3954339,4013402,10934,0,0,0,0,0,0,4,0,0,0,0,24,1,9,4,0,0,0,1,0,0
3954352,4013404,11620,0,0,0,0,0,0,4,0,0,0,0,23,1,9,4,0,0,0,1,0,0
3954361,4013394,13300,0,0,0,0,0,0,4,0,0,0,0,23,1,9,4,0,0,0,1,0,0
3954375,4013400,12075,0,0,0,0,0,0,4,0,0,0,0,22,1,9,4,0,0,0,1,0,0
3954633,4013528,12078,1,0,1,0,0,0,4,0,0,1,0,17,2,9,5,0,0,0,1,0,5
3954639,4013498,10692,1,0,1,0,0,0,4,0,0,1,0,18,2,8,5,0,0,0,1,0,5
3954166,4013513,12180,0,0,1,0,0,0,3,0,0,0,0,26,1,15,4,0,0,0,1,0,0
3954201,4013496,14027,0,0,1,0,0,0,3,0,0,0,0,27,1,15,4,0,0,0,1,0,0
3954209,4013544,12450,0,0,1,0,0,0,3,0,0,0,0,28,2,14,5,0,0,0,1,0,0
3954323,4013519,12533,0,0,0,0,0,0,3,0,0,0,0,29,2,13,4,0,0,0,1,0,0
3954198,4013478,13692,0,0,0,0,0,0,3,0,0,0,0,28,1,15,4,0,0,0,1,0,0
3954409,4013501,11232,0,0,0,0,0,0,4,0,0,0,0,29,2,9,4,0,0,0,1,0,0
3954433,4013549,13806,0,0,0,0,0,0,4,0,0,0,0,28,2,10,4,0,0,0,1,0,0
3954228,4013498,15470,0,0,0,0,0,0,3,0,0,0,0,30,1,14,4,0,0,0,1,0,0
3954179,4013495,11088,0,0,1,0,0,0,3,0,0,0,0,26,1,15,4,0,0,0,1,0,0
3954057,4013606,12193,0,0,1,0,0,0,3,0,0,1,0,28,1,15,3,0,0,0,1,0,0
3954812,4013636,7285,1,0,1,0,1,0,4,0,0,1,0,7,2,7,5,0,0,0,0,0,5
3954795,4013626,7595,1,0,1,0,1,0,4,0,0,1,0,9,2,7,5,0,0,0,0,0,5
3954782,4013629,8600,1,0,1,0,1,0,4,0,0,1,0,9,2,7,5,0,0,0,1,0,5
3954775,4013611,8580,1,0,1,0,1,0,4,0,0,1,0,10,2,7,5,0,0,0,1,0,5
3954786,4013606,7050,1,0,1,0,1,0,4,0,0,1,0,9,2,7,5,0,0,0,1,0,5
3954801,4013642,9016,1,0,1,0,1,0,4,0,0,1,0,9,2,7,5,0,0,0,0,0,5
3954789,4013647,8050,1,0,1,0,1,0,4,0,0,1,0,9,2,7,5,0,0,0,0,0,5
3954800,4013602,8064,1,0,1,0,1,0,4,0,0,1,0,8,2,7,5,0,0,0,1,0,5
3954670,4013634,7808,1,0,1,0,1,0,4,0,0,1,0,16,2,8,5,0,0,0,1,0,5
3954202,4013561,16082,0,0,1,0,0,0,3,0,0,0,0,28,2,15,5,0,0,0,1,0,0
3954271,4013590,15312,0,0,1,0,0,0,3,0,0,0,0,30,2,14,5,0,0,0,1,0,0
3954258,4013570,12496,0,0,1,0,0,0,3,0,0,0,0,30,2,15,5,0,0,0,1,0,0
3954241,4013611,11180,0,0,1,0,0,0,3,0,0,0,0,29,2,14,6,0,0,0,1,0,0
3954433,4013568,13904,0,0,0,0,0,0,4,0,0,0,0,28,2,11,3,0,0,0,1,0,0
3954795,4013718,7000,1,0,1,0,1,0,4,0,0,1,0,7,2,7,5,0,0,0,0,0,5
3954219,4013668,17290,0,0,1,0,0,0,3,0,0,0,0,30,2,14,7,0,0,0,1,0,0
3954499,4013712,10140,1,0,0,0,0,0,4,0,0,0,0,26,2,12,4,0,0,0,1,0,0
3954461,4013669,13284,0,0,0,0,0,0,4,0,0,0,0,28,2,13,4,0,0,0,1,0,0
3954475,4013645,14378,0,0,0,0,0,0,4,0,0,0,0,27,2,12,4,0,0,0,1,0,0
3954303,4013657,11880,0,0,1,0,0,0,3,0,0,0,0,30,2,15,6,0,0,0,1,0,0
3954219,4013632,12876,0,0,1,0,0,0,3,0,0,0,0,29,2,14,6,0,0,0,1,0,0
3954704,4013747,8037,1,0,1,0,1,0,3,0,0,1,0,13,2,7,4,0,0,0,0,0,5
3954708,4013769,9990,1,0,1,0,1,0,3,0,0,1,0,11,2,7,4,0,0,0,0,0,5
3954702,4013733,10797,1,0,1,0,1,0,3,0,0,1,0,14,2,7,4,0,0,0,0,0,5
3954747,4013752,8250,1,0,1,0,1,0,3,0,0,1,0,9,2,7,4,0,0,0,0,0,5
3954774,4013754,7896,1,0,1,0,1,0,3,0,0,1,0,7,2,7,5,0,0,0,0,0,5
3954791,4013781,8316,1,0,1,0,1,0,2,0,0,1,0,6,2,7,4,0,0,0,0,0,5
3954706,4013758,8964,1,0,1,0,1,0,3,0,0,1,0,11,2,7,4,0,0,0,0,0,5
3954776,4013721,9381,1,0,1,0,1,0,4,0,0,1,0,9,2,7,5,0,0,0,0,0,5
3954690,4013743,8673,1,0,1,0,1,0,3,0,0,1,0,14,2,7,4,0,0,0,0,0,5
3954426,4013772,14790,0,0,0,0,0,0,4,0,0,0,0,30,2,15,4,0,0,0,1,0,0
3954387,4013732,17248,0,0,0,0,0,0,4,0,0,0,0,31,2,15,4,0,0,0,1,0,0
3954315,4013714,16720,0,0,1,0,0,0,4,0,0,0,0,31,2,15,7,0,0,0,1,0,0
3954535,4013771,8772,1,0,0,0,0,0,3,0,0,0,0,24,2,10,4,0,0,0,1,0,0
3954787,4013800,7216,1,0,1,0,1,0,2,0,0,1,0,6,1,7,4,0,0,0,0,0,5
3954774,4013809,8280,1,0,1,0,1,0,2,0,0,1,0,7,1,7,4,0,0,0,0,0,5
3954575,4013784,9324,1,0,0,0,1,0,3,0,0,0,0,18,2,10,4,0,0,0,1,0,0
3954527,4013863,13104,1,0,0,0,0,0,4,0,0,1,0,29,2,10,4,0,0,0,0,0,5
3954175,4012228,11952,0,0,0,0,0,1,6,1,0,0,0,6,1,4,2,0,0,0,0,0,0
3954149,4012202,11100,0,0,0,0,0,2,6,1,0,0,0,7,1,5,2,0,0,0,0,0,0
3954104,4012168,13392,0,0,0,0,0,2,6,1,0,0,0,11,1,5,2,0,0,0,0,0,0
3954068,4012170,14573,0,0,0,0,0,2,7,1,0,0,0,13,1,6,3,0,0,0,0,0,0
3954093,4012158,11928,0,0,0,0,0,2,7,1,0,0,0,12,1,5,3,0,0,0,0,0,0
3954082,4012148,12996,0,0,0,0,0,2,7,1,0,0,0,13,1,6,3,0,0,0,0,0,0
3954228,4012214,8126,0,0,0,0,0,1,6,1,0,0,0,2,0,3,2,0,0,0,0,0,0
3954164,4012181,9982,0,0,0,0,0,2,6,1,0,0,0,6,1,5,2,0,0,0,0,0,0
3954155,4012149,10350,0,0,0,0,0,2,6,1,0,0,0,8,1,5,2,0,0,0,0,0,0
3953678,4012200,20412,0,0,0,0,1,3,6,1,0,1,0,21,1,6,4,1,0,1,1,0,0
3953957,4012546,9135,0,0,0,0,1,1,6,1,0,0,0,7,1,6,2,1,0,1,0,0,0
3953774,4012775,9045,0,0,2,0,1,0,3,1,0,1,0,3,1,5,1,2,0,1,3,0,7
3953768,4012761,12784,0,0,2,0,1,0,4,1,0,1,0,3,1,5,1,2,0,1,3,0,7
3953836,4012712,10725,0,0,0,0,1,0,4,1,0,1,0,3,1,7,1,2,0,1,3,0,7
3953823,4012699,11286,0,0,0,0,1,0,5,1,0,1,0,3,1,7,1,2,0,1,3,0,7
3953833,4012698,9360,0,0,0,0,1,0,5,1,0,1,0,3,1,7,1,2,0,1,3,0,7
3953849,4012693,12480,0,0,0,0,1,0,5,1,0,1,0,3,1,7,1,2,0,1,2,0,7
3953829,4012683,10624,0,0,0,0,1,0,5,1,0,1,0,3,1,6,1,2,0,1,3,0,7
3953874,4012690,12160,0,0,0,0,1,0,5,1,0,1,0,3,1,8,1,2,0,1,2,0,7
3953867,4012677,12285,0,0,0,0,1,0,5,1,0,1,0,3,1,7,1,2,0,1,2,0,7
3954346,4012711,6507,0,0,0,0,0,0,3,1,0,0,0,1,0,3,0,0,0,1,0,0,6
3953971,4012709,7290,0,0,0,0,1,0,5,1,0,0,0,3,1,8,1,0,0,1,0,0,0
3954337,4012771,5236,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,6
3954340,4012786,4563,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,6
3954262,4012797,5112,0,0,0,0,0,0,3,1,0,0,0,2,0,5,0,0,0,1,0,0,6
3954342,4012798,3402,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,6
3953766,4012852,12348,0,0,2,0,1,0,2,1,0,1,0,3,0,5,1,2,0,1,3,0,7
3954313,4012826,4896,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,1,0,0,6
3954314,4012810,4920,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,6
3954301,4012813,5611,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,1,0,0,6
3954280,4012815,6222,0,0,0,0,0,0,3,1,0,0,0,2,0,4,0,0,0,1,0,0,6
3954238,4012808,5200,0,0,0,0,0,0,3,1,0,0,0,2,0,5,1,0,0,1,0,0,6
3954227,4012810,5720,0,0,0,0,0,0,3,1,0,0,0,2,0,5,1,0,0,1,0,0,6
3954179,4012895,6972,0,0,0,0,0,0,2,1,0,0,0,3,0,5,1,0,0,1,1,0,6
3954163,4012910,5762,0,0,0,0,0,0,2,1,0,0,0,3,0,5,2,0,0,1,1,0,6
3954243,4012873,7220,0,0,0,0,0,0,3,1,0,0,0,2,0,5,0,0,0,1,1,0,6
3954211,4012832,5904,0,0,0,0,0,0,3,1,0,0,0,2,0,5,1,0,0,1,0,0,6
3954219,4012844,5699,0,0,0,0,0,0,3,1,0,0,0,2,0,5,1,0,0,1,0,0,6
3954031,4012909,5904,0,0,0,0,1,0,2,1,0,0,0,1,0,5,2,0,0,1,0,0,6
3954071,4012138,11716,0,0,0,0,0,2,7,1,0,0,0,13,1,6,3,0,0,0,0,0,0
3954787,4013823,7482,1,0,1,0,1,0,2,0,0,1,0,7,1,7,4,0,0,0,0,0,5
3954790,4013811,8148,1,0,1,0,1,0,2,0,0,1,0,6,1,7,4,0,0,0,0,0,5
3954132,4013796,9116,0,0,1,0,0,0,3,0,0,1,0,29,2,15,5,0,0,0,0,0,2
3954807,4013864,7680,1,0,1,0,1,0,2,0,0,1,0,6,1,6,3,0,0,0,0,0,5
3954827,4013867,4750,1,0,1,0,1,0,2,0,0,1,0,5,1,6,3,0,0,0,0,0,5
3954964,4013850,6144,1,0,1,0,1,0,2,0,0,1,0,4,0,3,2,0,0,0,0,0,5
3954185,4013832,13617,0,0,1,0,0,0,3,0,0,0,0,32,2,15,5,0,0,0,0,0,0
3954205,4013867,14208,0,0,1,0,0,0,4,0,0,0,0,37,2,15,5,0,0,0,0,0,0
3954176,4013860,10716,0,0,1,0,0,0,3,0,0,0,0,35,1,15,5,0,0,0,0,0,0
3954129,4013856,10246,0,0,1,0,0,0,4,0,0,1,0,33,1,16,4,0,0,0,0,0,0
3954714,4013899,9408,1,0,0,0,1,0,2,0,0,2,0,10,1,7,3,0,0,0,0,0,5
3954742,4013932,7290,1,0,0,0,1,0,2,0,0,2,0,9,1,7,2,0,0,0,0,0,5
3954986,4013904,6496,1,0,1,0,1,0,1,0,0,1,0,5,0,3,2,0,0,0,0,0,5
3954976,4013925,7392,1,0,1,0,1,0,1,0,0,1,0,5,0,3,2,0,0,0,0,0,5
3955027,4013930,7230,1,0,1,0,1,0,1,0,0,1,0,5,0,2,2,0,0,0,0,0,5
3955016,4013945,6076,1,0,1,0,1,0,1,0,0,1,0,5,0,2,2,0,0,0,0,0,5
3955047,4013941,4186,1,0,1,0,1,0,1,0,0,1,0,4,0,2,2,0,0,0,0,0,5
3954559,4013950,10074,1,0,0,0,1,0,4,0,0,1,0,24,1,10,3,0,0,0,0,0,5
3954287,4013967,13068,0,0,1,0,0,0,5,0,0,1,0,40,1,16,5,0,0,0,0,0,0
3955027,4014030,6832,1,0,0,0,1,0,1,0,0,1,0,6,0,2,1,0,0,0,0,0,5
3954175,4014021,17072,0,0,1,0,0,0,6,1,0,1,0,35,1,15,6,0,0,0,1,0,0
3954786,4014140,8228,1,0,0,0,1,0,2,0,0,1,0,11,1,6,5,0,0,0,0,0,5
3954568,4014113,9362,1,0,0,0,0,0,3,0,0,1,0,17,1,8,5,0,0,1,1,0,5
3954552,4014113,11616,1,0,0,0,0,0,3,0,0,1,0,17,1,8,5,0,0,1,1,0,5
3954550,4014094,10985,1,0,0,0,0,0,3,0,0,1,0,17,1,8,5,0,0,1,1,0,5
3954444,4014081,13356,0,0,0,0,0,0,3,0,0,1,0,31,1,12,6,0,0,0,1,0,2
3954786,4014152,8550,1,0,0,0,1,0,2,0,0,1,0,11,1,5,5,0,0,0,0,0,5
3954962,4014166,5346,1,0,0,0,1,0,1,0,0,0,0,4,0,4,3,0,0,0,0,0,6
3954931,4014166,4585,1,0,0,0,1,0,1,0,0,1,0,5,0,4,3,0,0,0,0,0,5
3954931,4014205,5976,1,0,0,0,1,0,1,0,0,1,0,5,1,4,3,0,0,0,0,0,5
3954374,4014176,13446,0,0,0,0,0,0,6,0,0,1,0,23,1,12,6,0,0,1,1,0,0
3954260,4014241,14898,0,0,0,0,0,0,4,1,0,1,1,26,1,8,7,0,0,1,1,0,5
3954275,4014240,14820,0,0,0,0,0,0,4,1,0,1,1,23,1,8,7,0,0,1,1,0,5
3954671,4014250,9646,0,0,0,0,0,0,2,0,0,1,0,13,1,5,5,0,0,1,1,0,5
3954757,4014274,5490,0,0,0,0,0,0,2,0,0,1,0,10,2,5,4,0,0,1,1,0,5
3954849,4014221,5334,1,0,0,0,1,0,2,0,0,1,0,8,2,4,4,0,0,0,0,0,5
3954841,4014233,7912,1,0,0,0,1,0,2,0,0,1,0,8,2,4,4,0,0,1,0,0,5
3954840,4014252,8280,1,0,0,0,1,0,2,0,0,1,0,9,2,5,4,0,0,1,0,0,5
3954528,4014326,10980,0,0,0,0,0,0,2,0,0,1,0,13,1,5,6,0,0,1,1,0,5
3954470,4014322,11880,0,0,0,0,0,0,3,0,0,1,0,15,1,6,7,0,0,1,1,0,5
3954365,4014342,13912,0,0,0,0,1,0,5,0,0,1,1,20,1,5,7,0,0,1,1,0,5
3954344,4014372,10496,0,0,0,0,1,0,4,0,0,1,2,28,1,5,7,0,0,1,1,0,5
3954465,4014400,13552,0,0,0,0,1,0,3,0,0,1,1,20,1,6,5,0,0,1,1,0,5
3954471,4014414,14110,0,0,0,0,1,0,3,0,0,1,1,21,1,6,6,0,0,1,1,0,5
3954492,4014411,12388,0,0,0,0,1,0,2,0,0,1,1,17,1,6,6,0,0,1,1,0,5
3954491,4014397,12816,0,0,0,0,1,0,2,0,0,1,1,16,1,6,6,0,0,1,1,0,5
3954588,4014389,11520,0,0,0,0,1,0,2,0,0,1,0,14,2,4,6,0,0,1,1,0,5
3954565,4014393,11505,0,0,0,0,1,0,2,0,0,1,1,14,2,4,6,0,0,1,1,0,5
3954593,4014399,7680,0,0,0,0,1,0,2,0,0,1,0,14,2,4,6,0,0,1,1,0,5
3954539,4014403,11725,0,0,0,0,1,0,2,0,0,1,1,14,1,4,6,0,0,1,1,0,5
3954468,4014357,11628,0,0,0,0,1,0,3,0,0,1,0,15,1,6,7,0,0,1,1,0,5
3954484,4014359,10920,0,0,0,0,1,0,2,0,0,1,0,15,1,6,6,0,0,1,1,0,5
3952521,4015402,4214,0,0,0,0,2,0,2,2,0,0,0,11,2,2,6,1,0,0,0,0,8
3950158,4013834,10648,0,0,0,0,0,1,1,0,0,0,0,4,3,5,4,0,0,0,0,0,8
3950156,4013819,10648,0,0,0,0,0,1,1,0,0,0,0,4,3,5,4,0,0,0,0,0,8
3950135,4013826,9996,0,0,0,0,0,1,1,0,0,0,0,4,3,5,4,0,0,0,0,0,8
3950200,4013843,10406,0,0,0,0,0,1,1,0,0,0,0,4,3,5,4,0,0,0,0,0,8
3950235,4013788,10250,0,0,0,0,0,1,1,0,0,0,0,4,2,4,4,0,0,0,0,0,8
3950218,4013802,9417,0,0,0,0,0,1,1,0,0,0,0,4,3,4,4,0,0,0,0,0,8
3950200,4013785,8897,0,0,0,0,0,1,1,0,0,0,0,4,2,4,4,0,0,0,0,0,8
3950147,4013895,10305,0,0,0,0,0,1,2,1,0,0,0,4,4,7,4,0,0,0,0,0,8
3950156,4013858,10164,0,0,0,0,0,1,1,0,0,0,0,4,3,5,4,0,0,0,0,0,8
3950168,4013851,9761,0,0,0,0,0,1,1,0,0,0,0,4,3,5,4,0,0,0,0,0,8
3950201,4013889,9786,0,0,0,0,0,1,2,0,0,0,0,4,3,7,4,0,0,0,0,0,8
3950208,4013860,9512,0,0,0,0,0,1,1,0,0,0,0,4,3,5,4,0,0,0,0,0,8
3950393,4013966,10086,0,0,0,0,0,1,2,0,0,0,0,2,3,6,7,0,0,0,0,0,8
3950319,4013941,8774,0,0,0,0,0,1,2,0,0,0,0,1,3,8,6,0,0,0,0,0,8
3950121,4013934,10692,0,0,0,0,0,1,2,1,0,0,0,3,4,8,4,0,0,0,0,0,8
3950133,4013933,9812,0,0,0,0,0,1,2,1,0,0,0,3,4,8,4,0,0,0,0,0,8
3950221,4013933,10750,0,0,0,0,0,1,2,1,0,0,0,2,4,8,4,0,0,0,0,0,8
3949909,4014010,10290,0,0,0,0,0,0,2,1,0,0,0,2,3,7,4,0,0,0,0,0,6
3950314,4014038,9792,0,0,0,0,0,1,2,1,0,0,0,1,5,9,8,0,0,0,0,0,8
3950382,4014011,10621,0,0,0,0,0,1,2,0,0,0,0,1,4,8,7,0,0,0,0,0,8
3949537,4014058,7552,0,1,1,0,0,0,0,1,0,0,0,1,1,3,3,0,0,0,1,0,6
3949893,4014055,9045,0,0,0,0,0,0,2,1,0,0,0,3,5,7,3,0,0,0,0,0,6
3949974,4014084,13250,0,0,0,0,0,0,2,1,0,0,0,7,7,8,5,0,0,0,0,0,0
3950000,4014105,13365,0,0,0,0,0,0,2,1,0,0,0,7,7,9,5,0,0,0,0,0,0
3950003,4014089,12204,0,0,0,0,0,0,2,1,0,0,0,7,7,9,5,0,0,0,0,0,0
3950479,4014117,11711,0,0,0,0,0,0,2,0,0,0,0,2,5,8,8,0,0,0,0,0,8
3950321,4014069,10902,0,0,0,0,0,1,2,1,0,0,0,1,5,8,8,0,0,0,0,0,8
3949856,4014310,22410,0,0,1,0,0,0,2,1,0,1,0,22,14,12,5,0,0,0,0,0,2
3949806,4014306,17802,0,0,1,0,0,0,2,1,0,1,0,21,13,9,5,0,0,0,1,0,2
3949802,4014319,20559,0,0,1,0,0,0,2,1,0,1,0,21,15,12,5,0,0,0,1,0,2
3949893,4014333,21408,0,0,1,0,0,1,2,1,0,1,0,22,15,16,5,0,0,0,0,0,2
3949869,4014392,24168,0,0,1,0,0,1,2,1,0,1,0,28,18,18,6,0,0,0,0,0,2
3949712,4014431,30618,0,0,1,0,0,2,2,1,0,1,0,37,19,17,7,0,0,0,1,0,2
3949699,4014436,28034,0,0,1,0,1,2,2,1,0,1,0,40,20,17,7,0,0,0,1,0,2
3949690,4014403,26784,0,0,1,0,0,1,2,1,0,1,0,32,17,13,7,0,0,0,1,0,2
3950012,4014465,30814,0,0,0,0,0,2,2,1,0,1,0,39,23,21,6,0,2,0,0,0,2
3950117,4014438,30256,0,0,0,0,0,2,4,1,0,1,0,30,17,17,7,0,2,0,0,0,2
3950232,4014553,31161,0,0,0,0,0,2,4,1,0,0,0,30,18,19,11,1,2,0,1,0,2
3949668,4014517,32390,0,0,1,0,1,3,1,1,0,1,0,53,23,23,7,0,0,0,1,0,2
3949976,4014487,31031,0,0,0,0,0,2,2,1,0,1,0,41,26,20,6,0,2,0,0,0,2
3950048,4014547,22742,0,0,0,0,0,2,4,2,0,1,0,44,29,24,7,0,2,0,0,0,2
3950107,4013897,10277,0,0,0,0,0,1,2,1,0,0,0,3,4,7,4,0,0,0,0,0,8
3952501,4011406,4662,5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
3952606,4011580,5825,6,3,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1
3952571,4011497,5160,6,3,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1
3952544,4011796,5382,6,3,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,1
3949340,4013596,5642,0,1,2,0,0,0,0,0,0,0,1,1,4,1,1,0,0,0,0,0,6
3949416,4013643,5064,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,6
3949730,4013656,6970,0,1,1,0,0,1,0,0,0,0,0,2,1,4,1,0,0,0,0,0,6
3949725,4013622,7805,0,1,1,0,0,1,0,0,0,0,0,2,1,4,1,0,0,0,0,0,6
3949501,4013692,6641,0,1,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,6
3949523,4013664,6293,0,1,1,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0,6
3949217,4013652,5724,0,1,2,0,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,6
3949715,4013676,7854,0,1,1,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,6
3949753,4013670,8820,0,1,1,0,0,1,0,0,0,0,0,2,1,4,1,0,0,0,0,0,6
3949720,4013701,8000,0,1,1,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,6
3949644,4013694,7854,0,1,1,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,6
3949514,4013749,7105,0,1,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,6
3949487,4013742,6292,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,6
3949410,4013724,6048,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,6
3949572,4013734,6206,0,1,1,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,6
3949524,4013782,6032,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,6
3949414,4013349,4410,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,6
3953554,4014299,13289,0,0,0,0,5,1,3,4,0,1,7,31,0,6,1,1,0,1,0,0,4
3953578,4014300,9919,0,0,0,0,5,1,3,4,0,1,7,29,0,5,1,1,0,1,0,0,4
3953718,4014271,13034,0,0,1,0,4,1,3,4,0,0,6,27,0,7,4,1,0,1,0,0,4
3953463,4014239,8000,0,0,0,0,4,0,2,4,0,1,3,27,1,5,2,1,0,0,0,0,4
3953351,4014314,11760,0,0,0,0,5,2,0,5,0,1,4,32,1,7,4,1,1,0,0,0,4
3953587,4014416,15827,0,0,0,0,5,1,3,4,0,1,6,39,0,10,3,1,0,1,0,0,4
3953538,4014594,17640,0,0,0,0,5,3,3,4,0,1,6,38,0,12,5,1,1,1,0,0,4
3953734,4014565,13804,0,0,0,0,3,1,3,2,0,1,6,41,0,11,6,1,0,1,0,0,4
3954003,4014613,13794,0,0,0,0,4,1,4,1,0,0,6,40,0,9,7,1,0,2,1,0,4
3954001,4014603,16936,0,0,0,0,4,1,4,1,0,0,6,40,0,9,8,1,0,2,1,0,4
3953666,4014630,13320,0,0,0,0,5,1,3,2,0,1,6,42,0,11,4,1,0,1,0,0,4
3953976,4014662,12091,0,0,0,0,4,1,3,1,0,0,6,37,0,9,6,1,0,1,1,0,4
3953955,4014739,7350,0,0,0,0,4,1,3,1,0,0,6,36,0,9,6,1,0,1,1,0,4
3953973,4014747,6732,0,0,0,0,4,1,3,1,0,0,6,35,0,9,5,1,0,1,1,0,4
3953726,4014728,1710,0,0,0,0,3,1,3,2,0,1,6,42,0,10,4,1,0,1,0,0,4
3953952,4014756,208,0,0,0,0,4,1,3,1,0,0,6,36,0,9,5,1,0,1,1,0,4
3953903,4014729,1144,0,0,0,0,3,1,3,2,0,1,6,36,0,9,6,1,0,1,1,0,4
3953966,4014764,204,0,0,0,0,4,1,3,0,0,0,6,35,0,9,5,1,0,1,1,0,4
3953885,4014699,3744,0,0,0,0,3,1,3,2,0,1,5,36,0,9,6,1,0,1,1,0,4
3953826,4014705,1836,0,0,0,0,3,1,3,2,0,1,6,37,0,10,6,1,0,1,0,0,4
3953642,4014688,936,0,0,0,0,5,1,3,2,0,1,6,40,0,11,4,1,0,1,0,0,4
3953587,4014835,210,0,0,0,0,5,1,0,2,0,1,6,32,0,12,4,1,0,1,0,0,4
3953760,4014842,6868,0,0,0,0,3,1,0,1,0,1,6,38,0,8,3,1,0,1,0,0,4
3954000,4014816,7000,0,0,0,0,4,1,3,0,0,0,6,35,0,8,5,0,0,1,1,0,4
3953965,4014775,3838,0,0,0,0,4,1,3,0,0,0,6,35,0,9,5,1,0,1,1,0,4
3953851,4014807,1078,0,0,0,0,3,1,3,1,0,1,5,33,0,9,5,1,0,1,0,0,4
3953688,4014883,4998,0,0,0,0,3,1,0,1,0,1,6,39,0,10,3,1,0,1,0,0,4
3953646,4014875,6700,0,0,0,0,4,1,0,1,0,1,6,38,0,10,3,1,0,1,0,0,4
3953662,4014870,6666,0,0,0,0,3,1,0,1,0,1,6,38,0,10,3,1,0,1,0,0,4
3953667,4014847,3193,0,0,0,0,3,1,0,1,0,1,6,39,0,10,3,1,0,1,0,0,4
3953636,4014884,891,0,0,0,0,4,1,0,1,0,1,6,37,0,10,3,1,0,1,0,0,4
3953611,4014880,8428,0,0,0,0,4,1,0,2,0,1,6,33,0,11,3,1,0,1,0,0,4
3953621,4014891,4214,0,0,0,0,4,1,0,2,0,1,6,33,0,11,3,1,0,1,0,0,4
3953586,4014884,5488,0,0,0,0,5,1,0,2,0,1,5,31,0,12,3,1,0,1,0,0,4
3953592,4014843,525,0,0,0,0,5,1,0,2,0,1,6,32,0,12,3,1,0,1,0,0,4
3953583,4014892,9408,0,0,0,0,5,1,0,2,0,1,5,31,0,12,3,1,0,1,0,0,4
