X,Y,area real,Soccer,Basketball,Tennis,Ruins,ArtInstall,NGO,Government,Diplomatic,Coworking,Company,ArtGallery,Restaurant,Hotel,Cafe,Worship,Museum,Theatre,Hospital,University,School,ID,clusterID
3951923,4014046,215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43735,3
3951933,4014040,696,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,52488,3
3951931,4014029,371,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,61243,3
3951924,4014031,402,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,52500,3
3951927,4014022,91,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,61341,3
3951997,4014040,1010,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,88870,3
3952003,4014029,770,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,97768,1
3952079,4014009,1500,0,0,0,0,0,0,1,0,0,0,0,2,0,3,2,0,0,0,0,0,133440,1
3952156,4014051,756,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,160146,1
3952207,4014028,1155,0,0,0,0,0,0,1,0,0,0,0,2,0,4,3,0,0,0,0,0,187089,4
3952258,4014006,506,0,0,0,0,0,0,1,0,0,0,0,2,0,4,3,0,0,0,0,0,204930,4
3952156,4013995,1615,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,169309,1
3952261,4014030,242,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,196064,1
3952267,4014015,161,0,0,0,0,0,0,1,0,0,0,0,2,0,4,3,0,0,0,0,0,204999,4
3951958,4014090,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,45700,3
3952169,4014122,900,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,0,138570,4
3952179,4014120,1216,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,147824,1
3952232,4014078,1575,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,194355,1
3952187,4014104,714,0,0,0,0,0,0,1,0,0,0,0,2,0,3,2,0,0,0,0,0,157403,1
3952238,4014064,1344,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,194460,1
3952206,4014060,440,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,0,0,0,0,0,185220,1
3951966,4014128,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28473,3
3951990,4014139,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,38520,4
3951639,4014458,910,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,76909,3
3951572,4014393,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,109920,6
3951687,4014493,1088,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,91008,3
3951429,4014527,1606,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,125279,6
3951384,4014504,1419,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,127831,6
3951290,4014483,2431,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,197591,6
3951677,4014606,1845,0,0,2,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,175650,4
3951689,4014602,2048,0,0,2,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,187376,4
3951720,4014597,255,0,0,2,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,199121,4
3951664,4014611,1300,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,152282,3
3951690,4014551,1722,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,164052,3
3951734,4014579,2208,0,0,2,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,187536,4
3951668,4014629,560,0,0,2,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,193440,4
3951669,4014621,2048,0,0,2,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,193456,4
3951510,4014654,1648,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,193568,6
3951608,4014639,1856,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,193664,3
3951475,4014609,1470,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,169498,6
3951272,4014613,2340,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,1,0,222174,6
3951572,4014796,360,0,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,194625,3
3951652,4011045,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,940,3
3949791,4015275,6400,0,0,4,0,0,0,0,0,0,0,0,24,1,6,2,1,0,0,1,0,737250,0
3949840,4015272,6750,0,0,4,0,0,0,0,0,0,0,0,25,1,6,2,1,0,0,1,0,738100,0
3951628,4011237,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,552,3
3951894,4011271,1185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,825,3
3951869,4011282,1000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,865,3
3951681,4011296,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,564,3
3951798,4011288,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,579,3
3951778,4011265,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,582,3
3951902,4011195,1165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1020,3
3951744,4011231,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,636,3
3951736,4011213,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,639,3
3951813,4011177,940,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,876,3
3951854,4011173,876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,884,3
3951864,4011170,824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,888,3
3951874,4011166,824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,892,3
3951665,4011042,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,702,3
3951916,4011064,864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1196,3
3953774,4012775,1890,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,38738,3
3953768,4012761,2444,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,35984,3
3953836,4012712,2475,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,41655,3
3953823,4012699,2565,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,41670,3
3953833,4012698,2304,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,44464,3
3953849,4012693,3120,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,44480,3
3953829,4012683,2656,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,44512,3
3953874,4012690,3040,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,44528,3
3953867,4012677,3120,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,44544,3
3953971,4012709,2160,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,45328,3
3953766,4012852,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,38064,3
3953554,4012846,5500,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,69806,0
3953768,4012935,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,47034,3
3953741,4012927,2509,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,47073,3
3953710,4012973,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,43536,3
3950012,4014465,8029,0,0,0,0,0,0,2,1,0,0,0,12,6,8,2,0,0,0,0,0,419580,1
3950117,4014438,8296,0,0,0,0,0,0,2,1,0,0,0,9,6,8,3,0,0,0,0,0,386070,1
3949976,4014487,8680,0,0,0,0,0,0,1,1,0,0,0,13,7,7,4,0,0,0,0,0,467840,7
3950048,4014547,5480,0,0,0,0,0,1,1,0,0,0,0,13,5,9,4,0,0,0,0,0,483040,5
3953534,4013258,1848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52470,3
3953255,4013223,890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24165,6
3953241,4013237,1026,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29046,6
3953278,4013183,1182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29094,6
3953245,4013198,738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29136,6
3953257,4013236,1056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29142,6
3953516,4013275,2124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,61572,3
3953490,4013272,2079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,56452,3
3953503,4013273,1474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,56463,3
3953304,4013337,710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26075,3
3953391,4013281,1008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36582,3
3953400,4013331,1592,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,41840,3
3953191,4013337,918,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47169,3
3953372,4013352,917,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,39403,3
3953378,4013368,1200,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,45048,3
3953379,4013571,3325,1,1,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,1,0,0,120441,4
3953359,4013548,2669,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,0,0,107865,4
3953431,4013633,3700,1,1,0,0,0,0,0,0,0,0,0,3,1,1,4,0,0,0,0,0,134980,4
3952729,4012062,1422,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7422,3
3952692,4012067,1248,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7434,3
3952715,4012107,1250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8585,3
3954175,4012228,3237,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,21034,1
3954149,4012202,2886,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,21060,1
3954104,4012168,3968,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,0,0,0,26000,1
3954068,4012170,3705,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,0,0,0,24390,1
3954093,4012158,3408,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,0,0,0,26048,1
3954082,4012148,3192,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,0,0,0,22806,1
3954228,4012214,2629,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,17985,1
3954164,4012181,2821,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,21294,1
3954155,4012149,2700,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,19776,3
3954071,4012138,2828,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,213192,1
3950378,4014724,5852,0,0,0,0,0,0,2,0,0,0,0,10,5,3,3,0,2,0,1,0,565136,5
3950366,4014798,6909,0,0,0,0,0,0,2,0,0,0,0,12,5,3,3,0,2,0,1,0,647633,5
3950315,4014916,8094,0,0,0,0,0,1,0,0,0,0,0,14,6,6,3,0,2,0,1,0,774459,5
3950226,4014908,7076,0,0,0,0,0,2,0,0,0,0,0,14,9,7,3,0,2,0,0,0,829051,5
3953709,4011942,9440,0,0,0,0,0,3,2,0,0,0,0,16,0,3,3,0,0,0,0,0,54240,5
3953678,4012200,6318,0,0,0,0,0,2,2,0,0,0,0,7,1,2,2,0,0,0,0,0,45734,1
3954812,4013636,2015,1,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,82875,3
3954795,4013626,1860,1,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,76512,3
3954801,4013642,2208,1,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,76560,3
3954789,4013647,2093,1,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,82953,3
3955165,4013720,1314,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,40512,8
3954795,4013718,1960,1,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,94878,3
3955108,4013747,1680,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49602,8
3954774,4013754,2688,1,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,113808,1
3954791,4013781,2646,1,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,99624,1
3954776,4013721,2655,1,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,0,106965,3
3954787,4013800,2132,1,0,0,0,0,0,1,0,0,0,0,4,0,3,1,0,0,0,0,0,96304,1
3954827,4013867,1500,1,0,0,0,1,0,1,0,0,0,0,4,0,2,1,0,0,0,0,0,92064,1
3954964,4013850,1152,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,46044,3
3954986,4013904,812,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31844,3
3954976,4013925,924,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31848,3
3955027,4013930,723,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23889,3
3955016,4013945,588,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23892,3
3955047,4013941,322,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15930,3
3955027,4014030,732,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25767,3
3950501,4013731,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37830,4
3950501,4013713,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,45402,4
3950606,4013703,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,45492,4
3950501,4013749,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39150,4
3950501,4013768,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39160,4
3950501,4013786,1110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,39165,4
3950675,4013794,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31400,4
3950702,4013746,1344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,47124,4
3950725,4013764,726,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,47136,4
3950519,4013842,1688,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,64840,4
3950596,4013818,1302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,48948,4
3950606,4013845,1398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,49032,4
3950625,4013896,1582,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,59108,4
3950530,4013895,1596,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,59157,4
3950372,4013869,2480,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,85000,4
3950741,4013940,1687,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,61761,3
3950558,4013994,1848,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,70632,4
3950508,4013967,2250,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,79497,4
3950825,4013959,840,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,53052,3
3950393,4013966,2460,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,88430,4
3950655,4014020,1224,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,55116,3
3950499,4014023,1872,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,73664,4
3950480,4014025,1800,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,73704,4
3950382,4014011,2470,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,92230,4
3950584,4014108,1055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,47890,3
3950479,4014117,2151,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,86274,4
3950566,4014168,2400,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,100170,4
3950545,4014170,2223,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,90162,4
3950607,4014142,1856,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,80176,4
3950440,4013751,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,121728,4
3951225,4013677,1032,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,58592,4
3951183,4013702,912,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,58600,3
3951052,4013757,1053,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,67887,3
3951375,4013747,625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38050,3
3951289,4013735,861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53298,3
3951304,4013731,994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53305,3
3951033,4013758,1250,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,78050,3
3951384,4013773,530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39495,3
3951251,4013797,875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55342,3
3951195,4013903,945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59255,3
3951273,4013950,1160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68032,3
3951157,4013986,904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,70928,3
3951120,4013960,1107,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,79875,3
3951274,4013981,1120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71048,3
3948973,4014713,2704,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,167414,3
3949087,4014786,5589,0,0,0,0,0,1,1,0,0,0,0,2,6,1,2,0,0,0,0,0,304589,1
3949168,4014890,7446,0,0,0,0,0,1,1,0,0,0,0,7,6,4,2,0,0,0,0,0,465868,7
3949010,4015000,4046,0,0,0,2,0,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0,239598,4
3949013,4014936,4428,0,0,0,0,0,1,0,0,0,0,0,0,7,1,2,0,0,0,0,0,254016,4
3948878,4015078,3237,1,0,1,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,187603,3
3952018,4012821,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13572,4
3951958,4012797,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6808,3
3951829,4012925,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26621,3
3951976,4012866,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7640,3
3951992,4012866,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7642,3
3951902,4012874,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11475,3
3951723,4012860,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11508,3
3951867,4013020,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25032,3
3951978,4012970,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20895,3
3951941,4012993,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25104,3
3951956,4012995,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25110,3
3952028,4013107,920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,36400,4
3951999,4013128,808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,36408,4
3951995,4013117,826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,31864,3
3952089,4013107,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31871,4
3952127,4013075,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22795,4
3952094,4013038,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22900,3
3951805,4013077,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27510,3
3951822,4013074,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27516,3
3951746,4013064,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36712,3
3951859,4013082,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27564,3
3951867,4013053,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27582,3
3951866,4013039,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27588,3
3951663,4013023,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32270,3
3951687,4013076,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27672,3
3952078,4013151,1048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,39640,4
3952091,4013148,824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,39648,4
3952632,4013353,1530,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,85245,4
3952631,4013341,2145,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,85275,4
3952615,4013484,1720,0,0,0,0,0,0,0,0,0,1,0,7,0,1,1,1,0,0,0,0,121060,0
3952615,4013463,1748,0,0,0,0,0,0,0,0,0,1,0,6,0,1,1,1,0,0,0,0,115045,0
3952615,4013449,162,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,1,0,0,0,0,109350,0
3952536,4013498,126,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,85064,3
3952613,4013569,609,0,0,0,0,0,0,0,0,0,1,0,11,0,4,1,1,0,0,0,0,182294,0
3952564,4013569,1518,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,1,0,0,0,0,138336,0
3952550,4013567,798,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,1,0,0,0,0,119491,0
3952557,4013568,1500,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,1,0,0,0,0,125800,0
3952624,4013552,1302,0,0,0,0,0,0,0,0,0,1,0,11,0,6,1,1,0,0,0,0,199516,0
3952546,4013517,450,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,96645,3
3952530,4013625,1848,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,1,0,0,0,0,160368,0
3952665,4013639,1496,0,0,0,0,0,0,0,0,0,1,0,14,0,6,1,1,0,0,0,0,227358,0
3952611,4013579,2784,0,0,0,0,0,0,0,0,0,1,0,11,0,4,1,1,0,0,0,0,194155,0
3952553,4013583,2200,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,1,0,0,0,0,133920,0
3952562,4013584,880,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,1,0,0,0,0,147334,0
3952635,4013645,532,0,0,0,0,0,0,0,0,0,1,0,12,0,3,1,1,0,0,0,0,187544,0
3952668,4013650,1044,0,0,0,0,0,0,0,0,0,1,0,15,0,7,1,1,0,0,0,0,241308,0
3952618,4013648,532,0,0,0,0,0,0,0,0,0,1,0,12,0,3,1,1,0,0,0,0,187740,0
3952618,4013615,261,0,0,0,0,0,0,0,0,0,1,0,11,0,4,1,1,0,0,0,0,194474,0
3952672,4013645,105,0,0,0,0,0,0,0,0,0,1,0,14,0,7,1,1,0,0,0,0,234745,0
3952634,4013703,1836,0,0,0,0,0,0,0,0,0,0,0,13,0,3,1,1,0,0,0,0,189810,0
3952603,4013686,1456,0,0,0,0,0,0,0,0,0,0,0,13,0,3,1,1,0,0,0,0,196868,0
3952595,4013674,532,0,0,0,0,0,0,0,0,0,0,0,13,0,3,1,1,0,0,0,0,197092,0
3952597,4013677,308,0,0,0,0,0,0,0,0,0,0,0,13,0,3,1,1,0,0,0,0,197120,0
3952668,4013655,525,0,0,0,0,0,0,0,0,0,1,0,15,0,6,1,1,0,0,0,0,246435,0
3952639,4013709,54,0,0,0,0,0,0,0,0,0,0,0,13,0,3,1,1,0,0,0,0,190134,0
3952757,4013745,3815,0,0,0,0,0,0,0,0,0,1,0,16,1,6,2,1,0,0,0,0,261590,0
3952742,4013765,693,0,0,0,0,0,0,0,0,0,1,0,15,1,5,2,1,0,0,0,0,246675,0
3952818,4013761,555,0,0,0,0,0,0,0,0,0,1,0,15,1,7,4,1,0,0,0,0,276723,0
3954626,4014854,5459,0,0,0,0,1,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,667747,7
3954633,4014845,6528,0,0,0,0,1,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,642600,7
3954614,4014846,6890,0,0,0,0,1,0,0,0,0,0,1,18,0,3,0,0,0,0,0,0,667853,7
3954823,4014897,6344,0,0,0,0,1,0,0,0,0,0,0,20,0,5,1,0,0,0,0,0,675948,7
3954881,4014879,10080,0,0,0,0,2,0,0,0,0,0,0,14,1,4,1,0,0,0,0,0,548436,7
3954911,4014941,8917,0,0,0,0,2,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,483220,7
